;URL;Osoite;Alue;Myyntihinta;Velaton hinta;Pinta-ala;Neliöhinta;Rahoitusvastike;Hoitovastike;Yhtiövastike;Muut kustannukset;Kerros;Huonekokoonpano;Huoneet;Vapautuminen;Parveke;Kylpyhuoneen varusteet;Sauna;Taloyhtiössä sauna;Säilytystilat;Näkymät;Tulevat remontit;Tehdyt remontit;Infoteksti
10;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623143;Tiilikentänpolku 8 D71, Kaleva, Tampere;Kaleva;81 885 €;204 910 €;32 m²;6 403,44 € / m;210,90 € / kk;97,60 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;7 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
11;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623140;Tiilikentänpolku 8 D68, Kaleva, Tampere;Kaleva;80 840 €;202 290 €;32 m²;6 321,56 € / m;208,20 € / kk;97,60 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;7 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
12;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623139;Tiilikentänpolku 8 D67, Kaleva, Tampere;Kaleva;101 925 €;255 050 €;46,5 m²;5 484,95 € / m;262,50 € / kk;141,83 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;7 / 7;2 h + k + s;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
13;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623136;Tiilikentänpolku 8 D64, Kaleva, Tampere;Kaleva;90 860 €;227 360 €;35,5 m²;6 404,51 € / m;234 € / kk;108,28 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;7 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
14;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623135;Tiilikentänpolku 8 D63, Kaleva, Tampere;Kaleva;79 910 €;199 960 €;32 m²;6 248,75 € / m;205,80 € / kk;97,60 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;6 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
15;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623132;Tiilikentänpolku 8 D60, Kaleva, Tampere;Kaleva;78 855 €;197 330 €;32 m²;6 166,56 € / m;203,10 € / kk;97,60 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;6 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
16;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623131;Tiilikentänpolku 8 D59, Kaleva, Tampere;Kaleva;99 470 €;248 920 €;46,5 m²;5 353,12 € / m;256,20 € / kk;141,83 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;6 / 7;2 h + kt + s;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
17;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623128;Tiilikentänpolku 8 D56, Kaleva, Tampere;Kaleva;88 645 €;221 820 €;35,5 m²;6 248,45 € / m;228,30 € / kk;108,28 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;6 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
18;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623127;Tiilikentänpolku 8 D55, Kaleva, Tampere;Kaleva;78 855 €;197 330 €;32 m²;6 166,56 € / m;203,10 € / kk;97,60 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;5 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
19;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623124;Tiilikentänpolku 8 D52, Kaleva, Tampere;Kaleva;77 695 €;194 420 €;32 m²;6 075,63 € / m;200,10 € / kk;97,60 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;5 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
20;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623123;Tiilikentänpolku 8 D51, Kaleva, Tampere;Kaleva;76 525 €;191 500 €;31,5 m²;6 079,37 € / m;197,10 € / kk;96,08 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;5 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
21;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623122;Tiilikentänpolku 8 D50, Kaleva, Tampere;Kaleva;90 620 €;226 770 €;39 m²;5 814,62 € / m;233,40 € / kk;118,95 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;5 / 7;2 h + kt + s;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
22;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623119;Tiilikentänpolku 8 D47, Kaleva, Tampere;Kaleva;86 200 €;215 700 €;35,5 m²;6 076,06 € / m;222 € / kk;108,28 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;5 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
23;https://asunnot.oikotie.fi/myytavat-asunnot/tampere/15623117;Tiilikentänpolku 8 D45, Kaleva, Tampere;Kaleva;87 475 €;218 900 €;35,5 m²;6 166,20 € / m;225,30 € / kk;108,28 € / kk;;KTV- ja laajakaistavastike 2,40/huoneisto/kk. Vesimaksuennakko 22,00/henkilö/kk, tasaus käytön mukaan. Pääomavastike arvioitu 2 % kokonaiskorolla, laina-aika 25 vuotta ja ensimmäiset 3 asumisvuotta lyhennysvapaata. Ennakkomarkkinointihinnastossa on arvioitu pääomavastikkeen määrä, kun lyhennykset alkavat.;5 / 7;2 h + kt;2;Arviolta 3/2022;Ei;;Ei;;;;;;"Kalevan Divaani - nyt ennakkomarkkinoinnissa!

Mitä toivot asuinpaikaltasi? Tietenkin viihtyisää kotia, mutta luultavasti myös hyvää sijaintia ja arjen sujuvuutta, läheisiä palveluja sekä mahdollisuuksia helppoon liikkumiseen ja vapaa-ajan viettoon. Arvostat varmaan myös vihreitä puistomaisemia ja toisaalta nopeita kulkuyhteyksiä kaupungin ydinkeskustaan.

Kaikki tämä toteutuu Kalevan Divaanissa Kalevankulmassa, , joka tuo Kalevan kehittyvän paikalliskeskuksen tuntumaan 71 uutta kotia.. Tarjolla on käytännöllisen kodikkaita yksiöitä ja kaksioita sekä yli 60 m2:n perhekolmioita.

Divaanin asuntojen mukavuuksiin kuuluvat mm. oleskelutiloissa vesikiertoinen lattialämmitys ja helteitä helpottava viilennys. Asunnoissa ei siis ole tilaa vieviä seinäpattereita ja tämä helpottaa sisustamista. Jokaisella kodilla on huoneistokohtainen ilmanvaihto sekä oma piha tai parveke.

Käytössäsi ovat myös taloyhtiön saunaosasto, askarteluhuone, pyykkitupa ja kuivaushuone sekä erikoisuuksina asukkaiden yhteiskäyttöauto ja kiinteistöön sijoittuva postin Smartpost-automaatti. Omalle autollesi voit lunastaa pysäköintioikeuden kotikorttelin maanalaisesta parkkihallista."
